model,organism,organism_name,group,type,iedb_id,uniprot,start,end,epitope_len,predicted_hits,recall,hit_abs,hit_rel,hit,threshold,K_abs,P_rel,out_of_range,reason
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310454,P26623,193,201,9,3.0,0.333,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310492,P26623,73,80,8,1.0,0.125,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310510,O84243,66,74,9,9.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310534,Q46409,241,248,8,5.0,0.625,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310567,O84419,644,656,13,13.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310588,O84801,41,46,6,3.0,0.5,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310590,O84627,289,298,10,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310608,P18584,466,478,13,4.0,0.308,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310619,O84848,126,135,10,1.0,0.1,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310646,Q9S529,25,42,18,18.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310668,O84462,155,170,16,16.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310679,O84546,403,412,10,3.0,0.3,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310716,O84848,592,599,8,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310731,O84145,94,104,11,10.0,0.909,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310779,O84701,57,67,11,11.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310813,O84103,65,74,10,6.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310817,O84243,114,122,9,9.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310843,O84385,24,33,10,10.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310890,O84608,139,149,11,5.0,0.455,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,1310940,O84149,1325,1331,7,,,,,,0.51,5,0.25,True,missing_prediction_for_protein
SEMA,INTRA,Listeria monocytogenes,bacteria,linear,1311021,Q8Y863,114,145,32,26.0,0.812,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Listeria monocytogenes,bacteria,linear,1329775,Q8Y4I1,1,22,22,3.0,0.136,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Coxiella burnetii,bacteria,linear,1712126,H7C7D7,57,76,20,15.0,0.75,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Coxiella burnetii,bacteria,linear,1713104,Q83DT1,91,106,16,16.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Coxiella burnetii,bacteria,linear,1714195,H7C7D7,191,206,16,11.0,0.688,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Coxiella burnetii,bacteria,linear,1714510,Q83EK8,197,209,13,4.0,0.308,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Coxiella burnetii,bacteria,linear,1715101,Q83DT1,51,59,9,9.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Coxiella burnetii,bacteria,linear,1715380,Q83EK8,215,226,12,12.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2133483,Q46409,9,17,9,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186616,Q46409,231,245,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186619,Q46409,96,110,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186625,Q46409,299,313,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186626,Q46409,232,246,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186645,Q46409,312,326,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186647,Q46409,57,71,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186649,Q46409,86,100,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186650,Q46409,311,325,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186654,Q46409,276,290,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186666,Q46409,97,111,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186669,Q46409,305,319,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186673,Q46409,103,117,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186676,Q46409,296,310,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186677,Q46409,296,310,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186679,Q46409,211,225,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186682,Q46409,310,324,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186684,Q46409,207,221,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186693,Q46409,206,220,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186702,Q46409,124,138,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186704,Q46409,229,243,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186721,Q46409,316,330,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186734,Q46409,299,313,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186735,Q46409,299,313,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186737,Q46409,91,105,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186739,Q46409,300,314,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186740,Q46409,301,315,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186743,Q46409,315,329,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186748,Q46409,77,91,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186757,Q46409,246,260,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186758,Q46409,81,95,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186763,Q46409,184,198,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186766,Q46409,105,119,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186779,Q46409,297,311,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186782,Q46409,298,312,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186783,Q46409,298,312,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186784,Q46409,314,328,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186793,Q46409,247,261,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186795,Q46409,82,96,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186797,Q46409,213,227,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186801,Q46409,234,248,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186803,Q46409,284,298,15,1.0,0.067,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186811,Q46409,85,99,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186814,Q46409,210,224,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186816,Q46409,205,219,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186831,Q46409,244,258,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186836,Q46409,93,107,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186843,Q46409,110,124,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186852,Q46409,289,303,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186853,Q46409,290,304,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186854,Q46409,290,304,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186859,Q46409,241,255,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186873,Q46409,304,318,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186874,Q46409,305,319,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186877,Q46409,266,280,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186880,Q46409,313,327,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186882,Q46409,288,302,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186883,Q46409,289,303,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186884,Q46409,289,303,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186889,Q46409,236,250,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186895,Q46409,303,317,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186896,Q46409,302,316,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186897,Q46409,303,317,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186900,Q46409,58,72,15,1.0,0.067,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186903,Q46409,317,331,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186904,Q46409,317,331,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186909,Q46409,245,259,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186910,Q46409,80,94,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186914,Q46409,240,254,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186916,Q46409,309,323,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186921,Q46409,238,252,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186923,Q46409,87,101,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186924,Q46409,312,326,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186928,Q46409,75,89,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186932,Q46409,166,180,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186935,Q46409,291,305,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186936,Q46409,292,306,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186937,Q46409,292,306,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186938,Q46409,310,324,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186939,Q46409,275,289,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186941,Q46409,228,242,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186950,Q46409,209,223,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186956,Q46409,74,88,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186963,Q46409,281,295,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186965,Q46409,319,333,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186966,Q46409,319,333,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186967,Q46409,320,334,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186968,Q46409,320,334,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186969,Q46409,225,239,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186974,Q46409,277,291,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186976,Q46409,101,115,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186980,Q46409,310,324,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186982,Q46409,185,199,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186989,Q46409,284,298,15,1.0,0.067,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186990,Q46409,84,98,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2186998,Q46409,60,74,15,1.0,0.067,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187003,Q46409,230,244,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187011,Q46409,79,93,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187012,Q46409,237,251,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187018,Q46409,282,296,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187020,Q46409,106,120,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187028,Q46409,94,108,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187033,Q46409,301,315,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187034,Q46409,226,240,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187043,Q46409,239,253,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187044,Q46409,308,322,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187045,Q46409,307,321,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187050,Q46409,308,322,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187052,Q46409,98,112,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187057,Q46409,88,102,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187058,Q46409,313,327,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187060,Q46409,286,300,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187061,Q46409,287,301,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187062,Q46409,287,301,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187072,Q46409,165,179,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187075,Q46409,83,97,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187077,Q46409,306,320,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187091,Q46409,294,308,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187092,Q46409,295,309,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187093,Q46409,295,309,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187096,Q46409,104,118,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187103,Q46409,304,318,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187104,Q46409,303,317,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187105,Q46409,304,318,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187107,Q46409,280,294,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187108,Q46409,309,323,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187111,Q46409,61,75,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187114,Q46409,95,109,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187118,Q46409,309,323,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187122,Q46409,300,314,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187127,Q46409,297,311,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187128,Q46409,297,311,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187131,Q46409,212,226,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187143,Q46409,274,288,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187147,Q46409,59,73,15,1.0,0.067,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187148,Q46409,300,314,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187157,Q46409,99,113,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187166,Q46409,278,292,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187170,Q46409,311,325,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187173,Q46409,102,116,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187179,Q46409,90,104,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187181,Q46409,76,90,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187187,Q46409,92,106,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187195,Q46409,235,249,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187196,Q46409,302,316,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187197,Q46409,301,315,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187198,Q46409,302,316,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187200,Q46409,261,275,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187201,Q46409,208,222,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187203,Q46409,318,332,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187204,Q46409,318,332,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187205,Q46409,319,333,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187206,Q46409,319,333,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187208,Q46409,100,114,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187211,Q46409,285,299,15,1.0,0.067,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187212,Q46409,286,300,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187220,Q46409,89,103,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187222,Q46409,317,331,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187223,Q46409,317,331,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187224,Q46409,318,332,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187225,Q46409,318,332,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187226,Q46409,316,330,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187228,Q46409,167,181,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187235,Q46409,315,329,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,INTRA,Chlamydia trachomatis,bacteria,linear,2187238,Q46409,183,197,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
